,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
3854,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3855,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,17
3856,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3857,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,17
3858,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3859,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,17
3860,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3861,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3862,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,17
3863,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/17/LightPurple_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightPurple_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/LightPurple_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,17
3864,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3865,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Diamond_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,17
3866,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,17
3867,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,17
3868,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/17/Rabbit_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,17
3869,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3870,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230808,0,17
3871,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3872,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3873,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Bar_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3874,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Hat_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3875,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3876,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3877,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/LightTurquiose_Choice_1_instance_beta.nii.gz'],scd_20230808,0,17
3878,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/17/LightPurple_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3879,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3880,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Diamond_Choice_1_instance_beta.nii.gz'],scd_20230808,0,17
3881,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Spade_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3882,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230808,0,17
3883,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/17/Rabbit_Choice_1_instance_beta.nii.gz'],scd_20230808,0,17
3884,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3885,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,16
3886,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3887,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGreen_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,16
3888,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,16
3889,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3890,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,16
3891,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3892,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3893,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/Nail_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,16
3894,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/16/Nail_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/Nail_delay_2_2_instance_beta.nii.gz']",scd_20230808,1,16
3895,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,16
3896,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,16
3897,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,16
3898,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_delay_2_2_instance_beta.nii.gz']",scd_20230808,1,16
3899,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3900,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230808,0,16
3901,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3902,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/DarkGreen_Choice_1_instance_beta.nii.gz'],scd_20230808,0,16
3903,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3904,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3905,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/UpArrow_Choice_1_instance_beta.nii.gz'],scd_20230808,0,16
3906,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/Bar_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3907,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/Nail_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3908,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/Nail_Choice_1_instance_beta.nii.gz'],scd_20230808,0,16
3909,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/16/Nail_Choice_2_instance_beta.nii.gz'],scd_20230808,0,16
3910,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3911,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230808,0,16
3912,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_Choice_1_instance_beta.nii.gz'],scd_20230808,0,16
3913,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/16/LightTurquiose_Choice_2_instance_beta.nii.gz'],scd_20230808,0,16
3914,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3915,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3916,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,13
3917,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_2_1_instance_beta.nii.gz']",scd_20230808,0,13
3918,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_2_2_instance_beta.nii.gz']",scd_20230808,0,13
3919,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_0_3_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_1_3_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/DarkGray_delay_2_3_instance_beta.nii.gz']",scd_20230808,0,13
3920,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3921,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3922,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Bar_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Bar_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Bar_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,13
3923,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3924,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Nail_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Nail_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Nail_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,13
3925,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,13
3926,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3927,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/13/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3928,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/13/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/13/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,13
3929,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3930,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkBlue_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3931,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3932,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkGray_Choice_1_instance_beta.nii.gz'],scd_20230808,0,13
3933,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkGray_Choice_2_instance_beta.nii.gz'],scd_20230808,0,13
3934,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/DarkGray_Choice_3_instance_beta.nii.gz'],scd_20230808,0,13
3935,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3936,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Bar_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3937,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Bar_Choice_1_instance_beta.nii.gz'],scd_20230808,0,13
3938,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Nail_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3939,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Nail_Choice_1_instance_beta.nii.gz'],scd_20230808,0,13
3940,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Hat_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3941,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3942,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/13/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3943,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/13/Spade_Choice_0_instance_beta.nii.gz'],scd_20230808,0,13
3944,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,22
3945,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkBlue_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,22
3946,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,22
3947,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,22
3948,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,22
3949,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/22/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,22
3950,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/22/Bar_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Bar_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Bar_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,22
3951,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/22/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,22
3952,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,22
3953,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightYellow_delay_2_1_instance_beta.nii.gz']",scd_20230808,1,22
3954,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230808,0,22
3955,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/22/LightPurple_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightPurple_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/22/LightPurple_delay_2_0_instance_beta.nii.gz']",scd_20230808,1,22
