,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
2014,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/18/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2015,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/18/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2016,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/18/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Bar_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2017,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/18/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Nail_delay_2_instance_beta.nii.gz']",scd_20230808,0,18
2018,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/18/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Hat_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2019,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/18/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2020,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/18/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2021,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/18/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/18/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230808,1,18
2022,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2023,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/18/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2024,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/18/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2025,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/18/UpArrow_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2026,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/18/Bar_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2027,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/18/Nail_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2028,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/18/Hat_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2029,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/18/LightYellow_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2030,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/18/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2031,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/18/Rabbit_Choice_instance_beta.nii.gz'],scd_20230808,0,18
2032,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/20/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2033,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/20/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2034,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/20/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230808,0,20
2035,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/20/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2036,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/20/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Nail_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2037,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/20/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230808,0,20
2038,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/20/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2039,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/20/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Diamond_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2040,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/20/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Spade_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2041,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/20/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/20/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230808,1,20
2042,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/20/DarkRed_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2043,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/20/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2044,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/20/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2045,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/20/UpArrow_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2046,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/20/Nail_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2047,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/20/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2048,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/20/LightPurple_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2049,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/20/Diamond_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2050,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/20/Spade_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2051,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/20/Rabbit_Choice_instance_beta.nii.gz'],scd_20230808,0,20
2052,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/6/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230808,0,6
2053,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/6/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230808,0,6
2054,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/6/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Nail_delay_2_instance_beta.nii.gz']",scd_20230808,1,6
2055,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/6/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Hat_delay_2_instance_beta.nii.gz']",scd_20230808,0,6
2056,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/6/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230808,0,6
2057,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/6/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230808,1,6
2058,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/6/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230808,0,6
2059,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/6/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Diamond_delay_2_instance_beta.nii.gz']",scd_20230808,1,6
2060,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/6/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/6/Spade_delay_2_instance_beta.nii.gz']",scd_20230808,1,6
2061,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/6/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2062,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/6/DarkGray_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2063,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/6/Nail_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2064,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/6/Hat_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2065,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/6/LightYellow_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2066,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/6/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2067,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/6/LightPurple_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2068,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/6/Diamond_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2069,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/6/Spade_Choice_instance_beta.nii.gz'],scd_20230808,0,6
2070,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/10/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2071,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Bar_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2072,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Nail_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2073,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Hat_delay_2_instance_beta.nii.gz']",scd_20230808,0,10
2074,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/10/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2075,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/10/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2076,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Diamond_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2077,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Spade_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2078,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/10/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/10/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230808,1,10
2079,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/10/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2080,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Bar_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2081,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Nail_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2082,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Hat_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2083,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/10/LightYellow_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2084,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/10/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2085,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Diamond_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2086,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Spade_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2087,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/10/Rabbit_Choice_instance_beta.nii.gz'],scd_20230808,0,10
2088,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/9/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230808,1,9
2089,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/9/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230808,1,9
2090,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/9/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2091,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/9/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2092,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/9/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Bar_delay_2_instance_beta.nii.gz']",scd_20230808,1,9
2093,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/9/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Hat_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2094,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/9/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2095,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/9/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Diamond_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2096,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/9/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/9/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230808,0,9
2097,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/9/DarkRed_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2098,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/9/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2099,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/9/DarkGray_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2100,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/9/UpArrow_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2101,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/9/Bar_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2102,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/9/Hat_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2103,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/9/LightPurple_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2104,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/9/Diamond_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2105,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/9/Rabbit_Choice_instance_beta.nii.gz'],scd_20230808,0,9
2106,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/11/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2107,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/11/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2108,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/11/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2109,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/11/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2110,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/11/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Bar_delay_2_instance_beta.nii.gz']",scd_20230808,0,11
2111,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/11/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2112,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/11/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230808,0,11
2113,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/11/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Spade_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2114,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230808/11/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/11/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230808,1,11
2115,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/11/DarkRed_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2116,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/11/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2117,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/11/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2118,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/11/UpArrow_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2119,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/11/Bar_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2120,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/11/LightYellow_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2121,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230808/11/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2122,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/11/Spade_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2123,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230808/11/Rabbit_Choice_instance_beta.nii.gz'],scd_20230808,0,11
2124,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230808/19/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/19/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230808/19/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230808,1,19
