,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
1998,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/5/Hat_Choice_instance_beta.nii.gz'],scd_20230330,0,5
1999,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/5/LightYellow_Choice_instance_beta.nii.gz'],scd_20230330,0,5
2000,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/5/LightGreen_Choice_instance_beta.nii.gz'],scd_20230330,0,5
2001,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/5/Lock_Choice_instance_beta.nii.gz'],scd_20230330,0,5
2002,DarkYellow,2,colored_blobs,"['subjects/wooster/sessions/scd_20230330/21/DarkYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/DarkYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/DarkYellow_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2003,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230330/21/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2004,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/21/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Spike_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2005,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/21/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2006,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230330/21/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2007,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230330/21/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2008,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/21/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/21/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230330,1,21
2009,DarkYellow_Choice,30,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/21/DarkYellow_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2010,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/21/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2011,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/21/Spike_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2012,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/21/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2013,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/21/LightGreen_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2014,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/21/LightPurple_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2015,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/21/Rabbit_Choice_instance_beta.nii.gz'],scd_20230330,0,21
2016,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230330/25/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2017,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/25/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2018,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230330/25/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightRed_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2019,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230330/25/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2020,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230330/25/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2021,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/25/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2022,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/25/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Lock_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2023,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/25/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/25/Spade_delay_2_instance_beta.nii.gz']",scd_20230330,1,25
2024,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/25/DarkRed_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2025,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/25/UpArrow_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2026,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/25/LightRed_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2027,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/25/LightGreen_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2028,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/25/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2029,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/25/Hourglass_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2030,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/25/Lock_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2031,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/25/Spade_Choice_instance_beta.nii.gz'],scd_20230330,0,25
2032,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230330/24/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230330,0,24
2033,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/24/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2034,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230330/24/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightRed_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2035,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230330/24/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2036,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230330/24/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2037,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/24/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2038,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/24/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/24/Spade_delay_2_instance_beta.nii.gz']",scd_20230330,1,24
2039,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/24/DarkRed_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2040,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/24/UpArrow_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2041,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/24/LightRed_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2042,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/24/LightGreen_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2043,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/24/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2044,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/24/Hourglass_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2045,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/24/Spade_Choice_instance_beta.nii.gz'],scd_20230330,0,24
2046,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230330/18/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2047,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230330/18/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2048,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/18/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2049,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/18/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2050,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230330/18/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2051,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230330/18/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2052,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/18/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2053,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/18/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/18/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230330,1,18
2054,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2055,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/18/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2056,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/18/UpArrow_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2057,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/18/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2058,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/18/LightBlue_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2059,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/18/LightPurple_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2060,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/18/Sawblade_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2061,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/18/Rabbit_Choice_instance_beta.nii.gz'],scd_20230330,0,18
2062,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230330/6/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230330,1,6
2063,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/6/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Bar_delay_2_instance_beta.nii.gz']",scd_20230330,1,6
2064,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/6/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Hat_delay_2_instance_beta.nii.gz']",scd_20230330,1,6
2065,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230330/6/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230330,1,6
2066,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/6/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Diamond_delay_2_instance_beta.nii.gz']",scd_20230330,0,6
2067,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230330/6/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230330/6/Lock_delay_2_instance_beta.nii.gz']",scd_20230330,1,6
2068,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/6/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2069,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/6/Bar_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2070,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/6/Hat_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2071,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230330/6/LightYellow_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2072,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/6/Diamond_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2073,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230330/6/Lock_Choice_instance_beta.nii.gz'],scd_20230330,0,6
2074,DarkPurple,6,colored_blobs,"['subjects/wooster/sessions/scd_20230324/23/DarkPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/DarkPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/DarkPurple_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2075,Spike,9,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/23/Spike_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Spike_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Spike_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2076,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/23/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Nail_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2077,Puzzle,13,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/23/Puzzle_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Puzzle_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Puzzle_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2078,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230324/23/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/LightRed_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2079,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/23/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/23/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230324,0,23
2080,DarkPurple_Choice,34,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/23/DarkPurple_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2081,Spike_Choice,37,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/23/Spike_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2082,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/23/Nail_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2083,Puzzle_Choice,41,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/23/Puzzle_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2084,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/23/LightRed_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2085,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/23/Hourglass_Choice_instance_beta.nii.gz'],scd_20230324,0,23
2086,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230324/15/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2087,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/15/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2088,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230324/15/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2089,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230324/15/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2090,LightGray,21,colored_blobs,"['subjects/wooster/sessions/scd_20230324/15/LightGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/LightGray_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2091,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/15/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Lock_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2092,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/15/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2093,Venn,28,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/15/Venn_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Venn_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/15/Venn_delay_2_instance_beta.nii.gz']",scd_20230324,0,15
2094,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/15/DarkRed_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2095,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/15/UpArrow_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2096,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/15/LightGreen_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2097,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/15/LightBlue_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2098,LightGray_Choice,49,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/15/LightGray_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2099,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/15/Lock_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2100,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/15/Sawblade_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2101,Venn_Choice,56,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/15/Venn_Choice_instance_beta.nii.gz'],scd_20230324,0,15
2102,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230324/11/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2103,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230324/11/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2104,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/11/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Bar_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2105,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/11/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2106,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230324/11/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2107,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230324/11/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
2108,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/11/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/11/Diamond_delay_2_instance_beta.nii.gz']",scd_20230324,0,11
