,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
1489,1489,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230327/16/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230327,0,16
1490,1490,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/16/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,1,16
1491,1491,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/16/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Spade_delay_2_instance_beta.nii.gz']",scd_20230327,1,16
1492,1492,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/16/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/16/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230327,1,16
1493,1493,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/16/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1494,1494,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/16/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1495,1495,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/16/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1496,1496,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/16/LightBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1497,1497,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/16/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1498,1498,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/16/Spade_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1499,1499,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/16/Sawblade_Choice_instance_beta.nii.gz'],scd_20230327,0,16
1500,1500,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/15/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1501,1501,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/15/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1502,1502,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230327/15/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1503,1503,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230327/15/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1504,1504,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/15/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Lock_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1505,1505,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/15/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Spade_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1506,1506,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/15/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/15/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230327,1,15
1507,1507,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/15/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1508,1508,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/15/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1509,1509,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/15/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1510,1510,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/15/LightBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1511,1511,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/15/Lock_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1512,1512,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/15/Spade_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1513,1513,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/15/Sawblade_Choice_instance_beta.nii.gz'],scd_20230327,0,15
1514,1514,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230327/22/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1515,1515,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230327/22/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1516,1516,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/22/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1517,1517,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/22/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/Hat_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1518,1518,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230327/22/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1519,1519,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230327/22/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1520,1520,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/22/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/22/Diamond_delay_2_instance_beta.nii.gz']",scd_20230327,1,22
1521,1521,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/22/DarkRed_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1522,1522,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/22/DarkGray_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1523,1523,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/22/UpArrow_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1524,1524,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/22/Hat_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1525,1525,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/22/LightYellow_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1526,1526,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/22/LightGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1527,1527,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/22/Diamond_Choice_instance_beta.nii.gz'],scd_20230327,0,22
1528,1528,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230327/29/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,29
1529,1529,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230327/29/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230327,0,29
1530,1530,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/29/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Bar_delay_2_instance_beta.nii.gz']",scd_20230327,0,29
1531,1531,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/29/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Nail_delay_2_instance_beta.nii.gz']",scd_20230327,1,29
1532,1532,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230327/29/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230327,1,29
1533,1533,LightGray,21,colored_blobs,"['subjects/wooster/sessions/scd_20230327/29/LightGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/LightGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/LightGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,29
1534,1534,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/29/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/29/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230327,1,29
1535,1535,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/29/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1536,1536,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/29/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1537,1537,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/29/Bar_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1538,1538,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/29/Nail_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1539,1539,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/29/LightPurple_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1540,1540,LightGray_Choice,49,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/29/LightGray_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1541,1541,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/29/Rabbit_Choice_instance_beta.nii.gz'],scd_20230327,0,29
1542,1542,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230327/28/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1543,1543,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230327/28/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1544,1544,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/28/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Bar_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1545,1545,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230327/28/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1546,1546,LightGray,21,colored_blobs,"['subjects/wooster/sessions/scd_20230327/28/LightGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/LightGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/LightGray_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1547,1547,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/28/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1548,1548,Venn,28,uncolored_shapes,"['subjects/wooster/sessions/scd_20230327/28/Venn_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Venn_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230327/28/Venn_delay_2_instance_beta.nii.gz']",scd_20230327,1,28
1549,1549,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/28/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1550,1550,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/28/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1551,1551,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/28/Bar_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1552,1552,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/28/LightPurple_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1553,1553,LightGray_Choice,49,colored_blob_choices,['subjects/wooster/sessions/scd_20230327/28/LightGray_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1554,1554,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/28/Rabbit_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1555,1555,Venn_Choice,56,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230327/28/Venn_Choice_instance_beta.nii.gz'],scd_20230327,0,28
1556,1556,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/19/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1557,1557,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/19/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1558,1558,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230209/19/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1559,1559,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/19/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,0,19
1560,1560,LightPurple,20,colored_blobs,"['subjects/wooster/sessions/scd_20230209/19/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1561,1561,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/19/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Lock_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1562,1562,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/19/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,0,19
1563,1563,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/19/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/19/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230209,1,19
1564,1564,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/19/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1565,1565,UpArrow_Choice,36,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/19/UpArrow_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1566,1566,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/19/LightGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1567,1567,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/19/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1568,1568,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/19/LightPurple_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1569,1569,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/19/Lock_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1570,1570,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/19/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1571,1571,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/19/Rabbit_Choice_instance_beta.nii.gz'],scd_20230209,0,19
1572,1572,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230209/12/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230209,1,12
1573,1573,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230209/12/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230209,0,12
1574,1574,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/12/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Bar_delay_2_instance_beta.nii.gz']",scd_20230209,0,12
1575,1575,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/12/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230209,0,12
1576,1576,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230209/12/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230209,1,12
1577,1577,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/12/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,12
1578,1578,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/12/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Lock_delay_2_instance_beta.nii.gz']",scd_20230209,1,12
1579,1579,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/12/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/12/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,1,12
1580,1580,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/12/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1581,1581,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/12/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1582,1582,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/12/Bar_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1583,1583,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/12/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1584,1584,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/12/LightGreen_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1585,1585,LightBlue_Choice,47,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/12/LightBlue_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1586,1586,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/12/Lock_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1587,1587,Sawblade_Choice,54,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230209/12/Sawblade_Choice_instance_beta.nii.gz'],scd_20230209,0,12
1588,1588,DarkRed,1,colored_blobs,"['subjects/wooster/sessions/scd_20230209/23/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1589,1589,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230209/23/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1590,1590,UpArrow,8,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/23/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1591,1591,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/23/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Bar_delay_2_instance_beta.nii.gz']",scd_20230209,0,23
1592,1592,LightBlue,19,colored_blobs,"['subjects/wooster/sessions/scd_20230209/23/LightBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/LightBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/LightBlue_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1593,1593,LightGray,21,colored_blobs,"['subjects/wooster/sessions/scd_20230209/23/LightGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/LightGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/LightGray_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1594,1594,Sawblade,26,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/23/Sawblade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Sawblade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Sawblade_delay_2_instance_beta.nii.gz']",scd_20230209,0,23
1595,1595,Venn,28,uncolored_shapes,"['subjects/wooster/sessions/scd_20230209/23/Venn_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Venn_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230209/23/Venn_delay_2_instance_beta.nii.gz']",scd_20230209,1,23
1596,1596,DarkRed_Choice,29,colored_blob_choices,['subjects/wooster/sessions/scd_20230209/23/DarkRed_Choice_instance_beta.nii.gz'],scd_20230209,0,23
